task_id,constraints_hash,constraint_type,n_x,n_c,qubo_string,families,n_qubits_pc,n_slack_pc,n_struct_pc,n_pen_pc,has_vcg_pc,vcg_missing_pc,sp_total_pc,sp_1q_pc,sp_2q_pc,sp_gates_pc,vcg_sp_gates_pc,layer_total_pc,layer_1q_pc,layer_2q_pc,layer_gates_pc,vcg_layer_gates_pc,n_qubits_p,n_slack_p,sp_total_p,sp_1q_p,sp_2q_p,sp_gates_p,layer_total_p,layer_1q_p,layer_2q_p,layer_gates_p
158,"['3*x_0*x_0 + 1*x_0*x_4 + 3*x_0*x_3 + 5*x_4*x_4 + 2*x_4*x_3 + 2*x_3*x_3 <= 8', 'x_3 + x_1 + x_2 >= 0']",cardinality+quadratic_knapsack,5,2, -3*x_0 + -4*x_0 x_1 + -5*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + -4*x_1 + -1*x_1 x_2 + -3*x_1 x_3 + -2*x_1 x_4 + -5*x_2 + 4*x_2 x_3 + 1*x_2 x_4 + -2*x_3 + -4*x_3 x_4 + 1*x_4,"['cardinality', 'quadratic_knapsack']",9,4,1,1,True,True,4,4,0,{'Hadamard': 4},{},535,269,266,"{'CNOT': 266, 'RZ': 260, 'RX': 9}",{},11,6,6,6,0,{'Hadamard': 6},306,306,286,"{'CNOT': 286, 'RZ': 295, 'RX': 11}"
159,"['x_1 + x_0 + x_6 + x_5 + x_3 >= 4', 'x_4 + x_3 + x_2 >= 0']",cardinality+cardinality,7,2, -5*x_0 + 1*x_0 x_1 + 4*x_0 x_2 + -2*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -2*x_1 x_3 + 3*x_1 x_4 + 4*x_1 x_5 + 4*x_1 x_6 + 1*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_6 + -3*x_3 + 1*x_3 x_4 + -5*x_3 x_6 + -4*x_4 + 1*x_4 x_5 + -3*x_4 x_6 + 3*x_5 + -1*x_5 x_6 + 1*x_6,"['cardinality', 'cardinality']",9,2,1,1,True,True,2,2,0,{'Hadamard': 2},{},127,69,58,"{'CNOT': 58, 'RZ': 60, 'RX': 9}",{},10,3,3,3,0,{'Hadamard': 3},127,127,88,"{'CNOT': 88, 'RZ': 117, 'RX': 10}"
160,"['x_0 + x_1 - x_2 == 0', 'x_2 + x_0 + x_1 <= 0']",cardinality+flow,3,2, -4*x_0 + 3*x_0 x_1 + -2*x_0 x_2 + -2*x_1 + -2*x_1 x_2,"['cardinality', 'flow']",3,0,1,1,False,False,0,0,0,{},{},39,25,13,"{'CNOT': 12, 'RZ': 18, 'X': 6, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1}",{},3,0,0,0,0,{},33,33,18,"{'CNOT': 18, 'RZ': 30, 'RX': 3}"
161,"['x_3 + x_4 + x_1 == 1', 'x_5 + x_1 + x_2 + x_0 + x_4 <= 5', 'x_6 + x_5 + x_0 - x_4 - x_1 - x_2 == 0']",cardinality+cardinality+flow,7,3, -4*x_0 + 4*x_0 x_1 + -2*x_0 x_2 + -2*x_0 x_3 + 4*x_0 x_4 + -5*x_0 x_5 + -1*x_0 x_6 + -3*x_1 x_2 + 4*x_1 x_3 + 2*x_1 x_4 + 1*x_1 x_5 + -5*x_1 x_6 + -5*x_2 + -4*x_2 x_3 + 1*x_2 x_4 + -3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 + 3*x_3 x_4 + 4*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -4*x_5 + -4*x_5 x_6 + -5*x_6,"['cardinality', 'cardinality', 'flow']",10,3,1,2,False,False,8,4,4,"{'Hadamard': 3, 'X': 1, 'CNOT': 2, 'CRY': 2}",{},320,190,130,"{'CNOT': 130, 'RZ': 177, 'RY': 6, 'RX': 7}",{},10,3,3,3,0,{'Hadamard': 3},202,202,130,"{'CNOT': 130, 'RZ': 192, 'RX': 10}"
162,"['1*x_3 + 10*x_2 + 3*x_0 + 5*x_4 + 1*x_5 <= 12', 'x_0 + x_3 >= 1', 'x_1 + x_5 == 1']",cardinality+knapsack+cardinality,6,3, 1*x_0 x_1 + -3*x_0 x_3 + -3*x_0 x_4 + 4*x_0 x_5 + 4*x_1 + 3*x_1 x_5 + 1*x_2 + 3*x_2 x_3 + -4*x_2 x_4 + 1*x_2 x_5 + -1*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -4*x_4 + -5*x_5,"['cardinality', 'knapsack', 'cardinality']",10,4,2,1,True,True,7,5,2,"{'Hadamard': 4, 'X': 1, 'CNOT': 1, 'CRY': 1}",{},250,154,96,"{'CNOT': 96, 'RZ': 142, 'RY': 4, 'RX': 8}",{},11,5,5,5,0,{'Hadamard': 5},175,175,100,"{'CNOT': 100, 'RZ': 164, 'RX': 11}"
163,"['x_1 + x_2 - x_0 - x_3 == 0', 'x_2 + x_0 <= 2', 'x_2 + x_3 + x_0 + x_1 >= 3']",cardinality+cardinality+flow,4,3, 1*x_0 + -4*x_0 x_1 + 3*x_0 x_2 + 1*x_0 x_3 + -3*x_1 x_2 + -5*x_1 x_3 + -3*x_2 + -5*x_2 x_3 + -3*x_3,"['cardinality', 'cardinality', 'flow']",5,1,1,2,False,False,7,2,5,"{'Hadamard': 1, 'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 2}",{},137,82,55,"{'CNOT': 48, 'RZ': 72, 'RY': 2, 'CRY': 4, 'SWAP': 2, 'X': 4, 'PhaseShift': 1, 'CRZ': 1, 'RX': 3}",{},7,3,3,3,0,{'Hadamard': 3},105,105,56,"{'CNOT': 56, 'RZ': 98, 'RX': 7}"
164,"['4*x_5 + 2*x_3 + 10*x_7 + 8*x_1 <= 13', 'x_1 + x_4 + x_5 + x_2 <= 4', 'x_6 + x_5 + x_4 >= 3']",cardinality+knapsack+cardinality,8,3, 2*x_0 + 3*x_0 x_1 + -2*x_0 x_3 + -1*x_0 x_4 + 3*x_0 x_5 + 4*x_0 x_6 + -5*x_0 x_7 + 4*x_1 + 2*x_1 x_2 + -4*x_1 x_3 + -2*x_1 x_4 + -4*x_1 x_5 + -3*x_1 x_6 + -2*x_1 x_7 + -4*x_2 x_3 + 2*x_2 x_4 + 3*x_2 x_5 + 1*x_2 x_6 + -4*x_2 x_7 + 1*x_3 + -1*x_3 x_4 + 3*x_3 x_5 + -1*x_3 x_6 + -5*x_4 + -4*x_4 x_5 + -5*x_4 x_6 + -3*x_4 x_7 + 3*x_5 + 4*x_5 x_6 + -3*x_5 x_7 + -3*x_7,"['cardinality', 'knapsack', 'cardinality']",12,4,1,2,False,False,28,5,20,"{'Hadamard': 4, 'RY': 1, 'CRY': 6, 'SWAP': 2, 'CNOT': 12, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 3}",{},326,165,153,"{'CNOT': 136, 'RZ': 146, 'RY': 2, 'CRY': 12, 'SWAP': 4, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 6, 'X': 8, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'RX': 8}",{},15,7,7,7,0,{'Hadamard': 7},238,238,154,"{'CNOT': 154, 'RZ': 223, 'RX': 15}"
165,"['2*x_2 + 7*x_3 + 7*x_1 <= 7', 'x_2 + x_0 + x_1 + x_3 <= 3']",knapsack+cardinality,4,2, -3*x_0 x_1 + 2*x_0 x_2 + 1*x_1 + -2*x_1 x_2 + -5*x_1 x_3 + -3*x_2 x_3 + 4*x_3,"['knapsack', 'cardinality']",7,3,1,1,False,False,26,4,19,"{'Hadamard': 3, 'RY': 1, 'CRY': 5, 'SWAP': 2, 'CNOT': 12, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 3}",{},166,79,79,"{'CNOT': 64, 'RZ': 65, 'RY': 2, 'CRY': 10, 'SWAP': 4, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 6, 'X': 8, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'RX': 3}",{},9,5,5,5,0,{'Hadamard': 5},131,131,70,"{'CNOT': 70, 'RZ': 122, 'RX': 9}"
166,"['8*x_1 + 10*x_6 + 1*x_4 + 2*x_2 <= 12', 'x_6 + x_1 + x_5 + x_4 + x_3 <= 3']",cardinality+knapsack,8,2, 4*x_0 + 1*x_0 x_1 + -3*x_0 x_2 + -4*x_0 x_3 + -5*x_0 x_4 + -2*x_0 x_5 + -1*x_0 x_6 + 2*x_0 x_7 + -4*x_1 + 1*x_1 x_2 + 3*x_1 x_3 + 3*x_1 x_4 + -1*x_1 x_5 + -1*x_1 x_6 + -1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + -3*x_2 x_4 + 4*x_2 x_5 + -2*x_2 x_6 + -3*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + -5*x_3 x_5 + -1*x_3 x_6 + -2*x_3 x_7 + -1*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -5*x_4 x_7 + -4*x_5 + -5*x_5 x_6 + 3*x_5 x_7 + 4*x_6 + -1*x_6 x_7 + 4*x_7,"['cardinality', 'knapsack']",12,4,1,1,False,False,36,5,26,"{'Hadamard': 4, 'RY': 1, 'CRY': 6, 'SWAP': 2, 'CNOT': 18, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 5}",{},334,156,165,"{'CNOT': 148, 'RZ': 136, 'RY': 2, 'CRY': 12, 'SWAP': 4, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 10, 'X': 10, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=4,num_zero_ctrl=0)': 1, 'RX': 7}",{},14,6,6,6,0,{'Hadamard': 6},227,227,154,"{'CNOT': 154, 'RZ': 213, 'RX': 14}"
167,"['x_2 + x_0 + x_3 - x_4 == 0', 'x_3 + x_2 == 0']",cardinality+flow,5,2, -3*x_0 + -1*x_0 x_2 + -5*x_0 x_3 + 2*x_0 x_4 + 1*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -3*x_1 x_4 + -2*x_2 + -2*x_2 x_3 + 1*x_2 x_4 + 1*x_3 + -2*x_3 x_4 + -2*x_4,"['cardinality', 'flow']",5,0,1,1,False,False,0,0,0,{},{},77,43,34,"{'CNOT': 34, 'RZ': 36, 'RY': 4, 'RX': 3}",{},5,0,0,0,0,{},46,46,32,"{'CNOT': 32, 'RZ': 41, 'RX': 5}"
168,"['2*x_0 + 10*x_6 + 4*x_5 <= 6', '3*x_2 + 1*x_4 + 4*x_0 + 8*x_6 <= 7', '4*x_6 + 6*x_3 + 2*x_0 + 10*x_2 <= 7']",knapsack+knapsack+knapsack,7,3, -4*x_0 + 4*x_0 x_1 + -2*x_0 x_2 + -2*x_0 x_3 + 4*x_0 x_4 + -5*x_0 x_5 + -1*x_0 x_6 + -3*x_1 x_2 + 4*x_1 x_3 + 2*x_1 x_4 + 1*x_1 x_5 + -5*x_1 x_6 + -5*x_2 + -4*x_2 x_3 + 1*x_2 x_4 + -3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 + 3*x_3 x_4 + 4*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -4*x_5 + -4*x_5 x_6 + -5*x_6,"['knapsack', 'knapsack', 'knapsack']",13,6,1,2,True,True,6,6,0,{'Hadamard': 6},{},315,193,122,"{'CNOT': 122, 'RZ': 180, 'RX': 13}",{},16,9,9,9,0,{'Hadamard': 9},253,253,152,"{'CNOT': 152, 'RZ': 237, 'RX': 16}"
169,"['3*x_4*x_4 + 1*x_4*x_2 + 3*x_4*x_6 + 5*x_2*x_2 + 2*x_2*x_6 + 2*x_6*x_6 <= 8', '4*x_3*x_3 + 1*x_3*x_4 + 4*x_3*x_6 + 3*x_3*x_1 + 4*x_4*x_4 + 5*x_4*x_6 + 4*x_4*x_1 + 3*x_6*x_6 + 5*x_6*x_1 + 5*x_1*x_1 <= 24', 'x_6 + x_1 + x_7 == 1']",quadratic_knapsack+cardinality+quadratic_knapsack,8,3, -5*x_0 + 4*x_0 x_1 + 3*x_0 x_3 + -3*x_0 x_4 + 4*x_0 x_5 + 3*x_0 x_6 + 2*x_0 x_7 + -1*x_1 + 2*x_1 x_2 + -5*x_1 x_3 + 1*x_1 x_4 + 2*x_1 x_5 + 2*x_1 x_6 + -4*x_1 x_7 + 4*x_2 + -1*x_2 x_3 + -3*x_2 x_4 + 3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 x_4 + 1*x_3 x_5 + -4*x_3 x_6 + -2*x_3 x_7 + -3*x_4 + 1*x_4 x_6 + -3*x_4 x_7 + -3*x_5 + 2*x_5 x_6 + 1*x_5 x_7 + 3*x_6 + 4*x_6 x_7 + 4*x_7,"['quadratic_knapsack', 'cardinality', 'quadratic_knapsack']",17,9,1,2,False,False,14,10,4,"{'Hadamard': 9, 'X': 1, 'CNOT': 2, 'CRY': 2}",{},1990,926,1064,"{'CNOT': 1064, 'RZ': 906, 'RY': 6, 'RX': 14}",{},17,9,9,9,0,{'Hadamard': 9},938,938,1064,"{'CNOT': 1064, 'RZ': 921, 'RX': 17}"
170,"['3*x_3*x_3 + 1*x_3*x_2 + 3*x_3*x_4 + 5*x_2*x_2 + 2*x_2*x_4 + 2*x_4*x_4 <= 8', 'x_0 + x_1 + x_2 + x_6 >= 0', 'x_4 + x_6 + x_1 - x_3 == 0']",flow+cardinality+quadratic_knapsack,7,3, -4*x_0 + 4*x_0 x_1 + -2*x_0 x_2 + -2*x_0 x_3 + 4*x_0 x_4 + -5*x_0 x_5 + -1*x_0 x_6 + -3*x_1 x_2 + 4*x_1 x_3 + 2*x_1 x_4 + 1*x_1 x_5 + -5*x_1 x_6 + -5*x_2 + -4*x_2 x_3 + 1*x_2 x_4 + -3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 + 3*x_3 x_4 + 4*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -4*x_5 + -4*x_5 x_6 + -5*x_6,"['flow', 'cardinality', 'quadratic_knapsack']",14,7,1,2,False,False,16,8,8,"{'Hadamard': 7, 'RY': 1, 'CRY': 2, 'CNOT': 5, 'SWAP': 1}",{},693,359,334,"{'CNOT': 334, 'RZ': 341, 'RY': 8, 'RX': 10}",{},14,7,7,7,0,{'Hadamard': 7},377,377,338,"{'CNOT': 338, 'RZ': 363, 'RX': 14}"
171,"['2*x_2 + 7*x_3 + 7*x_1 <= 7', '5*x_2 + 4*x_5 + 1*x_1 <= 6', 'x_3 + x_2 + x_1 + x_5 + x_4 <= 0']",knapsack+cardinality+knapsack,6,3, -4*x_0 + 2*x_0 x_1 + -4*x_0 x_2 + 1*x_0 x_3 + -4*x_0 x_4 + 1*x_1 + 4*x_1 x_2 + -3*x_1 x_3 + -1*x_1 x_5 + 2*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 3*x_3 + 4*x_3 x_4 + -4*x_3 x_5 + -1*x_4 + 3*x_4 x_5 + -1*x_5,"['knapsack', 'cardinality', 'knapsack']",12,6,1,2,False,False,6,6,0,{'Hadamard': 6},{},237,149,85,"{'CNOT': 84, 'RZ': 131, 'X': 10, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=4,num_zero_ctrl=0)': 1, 'RX': 7}",{},12,6,6,6,0,{'Hadamard': 6},178,178,104,"{'CNOT': 104, 'RZ': 166, 'RX': 12}"
172,"['1*x_4*x_4 + 5*x_4*x_1 + 1*x_4*x_2 + 3*x_1*x_1 + 3*x_1*x_2 + 5*x_2*x_2 <= 10', '2*x_2 + 6*x_5 + 1*x_3 <= 3', 'x_6 + x_0 + x_3 >= 0']",quadratic_knapsack+knapsack+cardinality,8,3, 1*x_0 + -3*x_0 x_1 + -5*x_0 x_2 + -2*x_0 x_3 + -2*x_0 x_4 + -4*x_0 x_5 + -5*x_0 x_6 + -2*x_0 x_7 + -2*x_1 + 2*x_1 x_4 + 4*x_1 x_5 + -2*x_1 x_6 + -4*x_1 x_7 + -1*x_2 + -5*x_2 x_4 + 4*x_2 x_5 + 2*x_2 x_6 + 2*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + 2*x_3 x_5 + 1*x_3 x_6 + -3*x_3 x_7 + -2*x_4 + -1*x_4 x_5 + 1*x_4 x_6 + 4*x_4 x_7 + 3*x_5 + -2*x_5 x_6 + -2*x_5 x_7 + -5*x_6 + 1*x_6 x_7 + -3*x_7,"['quadratic_knapsack', 'knapsack', 'cardinality']",10,2,2,1,True,True,2,2,0,{'Hadamard': 2},{},153,83,70,"{'CNOT': 70, 'RZ': 73, 'RX': 10}",{},16,8,8,8,0,{'Hadamard': 8},369,369,336,"{'CNOT': 336, 'RZ': 353, 'RX': 16}"
173,"['5*x_0 + 10*x_6 + 1*x_2 + 9*x_4 + 6*x_7 <= 19', '7*x_0 + 7*x_4 + 10*x_5 + 2*x_3 <= 10', 'x_1 + x_6 + x_7 + x_2 + x_5 >= 3']",knapsack+cardinality+knapsack,8,3, 3*x_0 + -3*x_0 x_1 + 1*x_0 x_2 + 4*x_0 x_3 + 4*x_0 x_4 + 4*x_0 x_5 + -5*x_0 x_6 + -1*x_0 x_7 + -2*x_1 + -2*x_1 x_2 + 3*x_1 x_3 + -3*x_1 x_4 + -5*x_1 x_5 + -1*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 1*x_2 x_4 + -4*x_2 x_5 + -5*x_2 x_6 + 1*x_2 x_7 + 2*x_3 + 3*x_3 x_4 + 2*x_3 x_5 + -4*x_3 x_6 + -3*x_3 x_7 + -4*x_4 + -2*x_4 x_5 + -2*x_4 x_6 + -4*x_4 x_7 + -1*x_5 + 1*x_5 x_6 + -5*x_6 + -5*x_6 x_7 + 3*x_7,"['knapsack', 'cardinality', 'knapsack']",14,6,1,2,True,True,6,6,0,{'Hadamard': 6},{},375,225,150,"{'CNOT': 150, 'RZ': 211, 'RX': 14}",{},19,11,11,11,0,{'Hadamard': 11},385,385,240,"{'CNOT': 240, 'RZ': 366, 'RX': 19}"
174,"['10*x_3 + 1*x_0 + 9*x_2 <= 7', 'x_1 + x_3 + x_2 <= 0']",knapsack+cardinality,4,2, -4*x_0 + 1*x_0 x_1 + 1*x_0 x_2 + -2*x_0 x_3 + -1*x_1 + -2*x_1 x_2 + -3*x_1 x_3 + -5*x_2 + -2*x_2 x_3 + -3*x_3,"['knapsack', 'cardinality']",7,3,1,1,False,False,3,3,0,{'Hadamard': 3},{},122,78,43,"{'CNOT': 42, 'RZ': 67, 'X': 6, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'RX': 4}",{},7,3,3,3,0,{'Hadamard': 3},86,86,48,"{'CNOT': 48, 'RZ': 79, 'RX': 7}"
175,"['4*x_0 + 6*x_2 + 1*x_6 + 1*x_4 <= 6', '5*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_0 + 1*x_2*x_5 + 4*x_3*x_3 + 1*x_3*x_0 + 5*x_3*x_5 + 4*x_0*x_0 + 2*x_0*x_5 + 3*x_5*x_5 <= 19', 'x_5 + x_6 + x_3 + x_2 <= 0']",quadratic_knapsack+cardinality+knapsack,7,3, -5*x_0 + 1*x_0 x_1 + 4*x_0 x_2 + -2*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -2*x_1 x_3 + 3*x_1 x_4 + 4*x_1 x_5 + 4*x_1 x_6 + 1*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_6 + -3*x_3 + 1*x_3 x_4 + -5*x_3 x_6 + -4*x_4 + 1*x_4 x_5 + -3*x_4 x_6 + 3*x_5 + -1*x_5 x_6 + 1*x_6,"['quadratic_knapsack', 'cardinality', 'knapsack']",15,8,1,2,False,False,8,8,0,{'Hadamard': 8},{},1596,751,843,"{'CNOT': 842, 'RZ': 731, 'X': 8, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'RX': 11}",{},15,8,8,8,0,{'Hadamard': 8},768,768,854,"{'CNOT': 854, 'RZ': 753, 'RX': 15}"
176,"['1*x_3*x_3 + 5*x_3*x_1 + 1*x_3*x_5 + 3*x_1*x_1 + 3*x_1*x_5 + 5*x_5*x_5 <= 10', '6*x_5 + 7*x_1 + 8*x_4 + 9*x_2 + 5*x_0 <= 14', 'x_2 + x_4 + x_3 <= 0']",knapsack+cardinality+quadratic_knapsack,6,3, -5*x_0 + -1*x_0 x_1 + 3*x_0 x_2 + -5*x_0 x_3 + 1*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 2*x_1 x_2 + 1*x_1 x_3 + -4*x_1 x_4 + 2*x_1 x_5 + 3*x_2 + -4*x_2 x_4 + 2*x_2 x_5 + 3*x_3 + 2*x_3 x_4 + -1*x_3 x_5 + 4*x_4 + 2*x_5,"['knapsack', 'cardinality', 'quadratic_knapsack']",14,8,1,2,False,False,8,8,0,{'Hadamard': 8},{},754,408,345,"{'CNOT': 344, 'RZ': 390, 'X': 6, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'RX': 11}",{},14,8,8,8,0,{'Hadamard': 8},416,416,350,"{'CNOT': 350, 'RZ': 402, 'RX': 14}"
177,"['1*x_3 + 10*x_0 + 3*x_1 + 5*x_5 + 1*x_2 <= 12', '1*x_3*x_3 + 5*x_3*x_0 + 4*x_3*x_1 + 2*x_0*x_0 + 2*x_0*x_1 + 2*x_1*x_1 <= 8']",knapsack+quadratic_knapsack,6,2, 1*x_0 + 4*x_0 x_1 + 3*x_0 x_2 + -1*x_0 x_3 + -3*x_0 x_4 + -1*x_1 + -5*x_1 x_2 + -3*x_1 x_3 + -2*x_1 x_4 + -1*x_1 x_5 + -1*x_2 + 4*x_2 x_4 + -5*x_2 x_5 + 3*x_3 + 4*x_3 x_4 + -1*x_3 x_5 + -3*x_4 + 3*x_4 x_5 + 2*x_5,"['knapsack', 'quadratic_knapsack']",10,4,1,1,True,True,4,4,0,{'Hadamard': 4},{},544,272,272,"{'CNOT': 272, 'RZ': 262, 'RX': 10}",{},14,8,8,8,0,{'Hadamard': 8},402,402,344,"{'CNOT': 344, 'RZ': 388, 'RX': 14}"
178,"['1*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 5*x_1*x_1 + 4*x_1*x_2 + 3*x_1*x_3 + 5*x_2*x_2 + 4*x_2*x_3 + 2*x_3*x_3 <= 18', '1*x_2*x_2 + 2*x_2*x_0 + 1*x_2*x_1 + 1*x_0*x_0 + 5*x_0*x_1 + 1*x_1*x_1 <= 6', '4*x_0*x_0 + 5*x_0*x_2 + 2*x_0*x_3 + 5*x_0*x_1 + 4*x_2*x_2 + 3*x_2*x_3 + 5*x_2*x_1 + 3*x_3*x_3 + 2*x_3*x_1 + 3*x_1*x_1 <= 22']",quadratic_knapsack+quadratic_knapsack+quadratic_knapsack,4,3, -3*x_0 + -1*x_0 x_1 + -1*x_0 x_2 + 3*x_0 x_3 + -4*x_1 + -3*x_1 x_2 + -3*x_1 x_3 + 1*x_2 + 2*x_2 x_3 + -5*x_3,"['quadratic_knapsack', 'quadratic_knapsack', 'quadratic_knapsack']",12,8,1,2,True,True,8,8,0,{'Hadamard': 8},{},1832,854,978,"{'CNOT': 978, 'RZ': 842, 'RX': 12}",{},17,13,13,13,0,{'Hadamard': 13},1488,1488,1740,"{'CNOT': 1740, 'RZ': 1471, 'RX': 17}"
179,"['4*x_2 + 5*x_4 + 3*x_1 + 7*x_0 + 6*x_3 <= 11', '9*x_0 + 2*x_1 + 1*x_3 + 9*x_4 + 6*x_2 <= 13', 'x_4 + x_0 + x_2 + x_3 + x_1 >= 2']",knapsack+cardinality+knapsack,5,3, 2*x_0 + -1*x_0 x_2 + -4*x_0 x_3 + 1*x_0 x_4 + -5*x_1 + -2*x_1 x_2 + -1*x_1 x_3 + 1*x_1 x_4 + 3*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -5*x_3 x_4 + 3*x_4,"['knapsack', 'cardinality', 'knapsack']",11,6,1,2,True,True,6,6,0,{'Hadamard': 6},{},359,227,132,"{'CNOT': 132, 'RZ': 216, 'RX': 11}",{},15,10,10,10,0,{'Hadamard': 10},357,357,204,"{'CNOT': 204, 'RZ': 342, 'RX': 15}"
180,"['4*x_2 + 6*x_4 + 2*x_3 + 10*x_5 <= 7', 'x_2 + x_3 + x_5 + x_4 + x_1 >= 1']",knapsack+cardinality,8,2, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,"['knapsack', 'cardinality']",11,3,1,1,True,True,3,3,0,{'Hadamard': 3},{},250,144,106,"{'CNOT': 106, 'RZ': 133, 'RX': 11}",{},14,6,6,6,0,{'Hadamard': 6},224,224,148,"{'CNOT': 148, 'RZ': 210, 'RX': 14}"
181,"['7*x_1 + 10*x_2 + 9*x_4 <= 8', 'x_4 + x_0 + x_1 + x_3 + x_2 == 0']",knapsack+cardinality,5,2, -3*x_0 + -1*x_0 x_2 + -5*x_0 x_3 + 2*x_0 x_4 + 1*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -3*x_1 x_4 + -2*x_2 + -2*x_2 x_3 + 1*x_2 x_4 + 1*x_3 + -2*x_3 x_4 + -2*x_4,"['knapsack', 'cardinality']",9,4,1,1,False,False,4,4,0,{'Hadamard': 4},{},175,105,70,"{'CNOT': 70, 'RZ': 91, 'RY': 10, 'RX': 4}",{},9,4,4,4,0,{'Hadamard': 4},135,135,80,"{'CNOT': 80, 'RZ': 126, 'RX': 9}"
